Algoritmo,Quantum,N_Processos,Rodada,TME
prio_static,30,50,19,36343.040000
prio_static,30,50,20,37891.320000
prio_static,30,50,21,34411.540000
prio_static,30,50,22,35905.480000
prio_static,30,50,23,35133.180000
prio_static,30,50,24,31204.840000
prio_static,30,50,25,35870.760000
prio_static,30,50,26,38810.940000
prio_static,30,50,27,35482.820000
prio_static,30,50,28,41478.440000
prio_static,30,50,29,39461.540000
prio_static,30,50,30,49741.680000
prio_static,30,60,1,42033.766667
prio_static,30,60,2,47936.100000
prio_static,30,60,3,39854.050000
prio_static,30,60,4,57537.700000
prio_static,30,60,5,57186.300000
prio_static,30,60,6,47686.266667
prio_static,30,60,7,43463.016667
prio_static,30,60,8,50902.350000
prio_static,30,60,9,42710.283333
prio_static,30,60,10,47817.650000
prio_static,30,60,11,38857.516667
prio_static,30,60,12,44788.283333
prio_static,30,60,13,43692.450000
prio_static,30,60,14,43829.500000
prio_static,30,60,15,42986.183333
prio_static,30,60,16,44450.033333
prio_static,30,60,17,38536.333333
prio_static,30,60,18,46032.083333
prio_static,30,60,19,46756.150000
prio_static,30,60,20,51407.600000
prio_static,30,60,21,48541.250000
prio_static,30,60,22,42545.433333
prio_static,30,60,23,55418.416667
prio_static,30,60,24,40862.350000
prio_static,30,60,25,47546.866667
prio_static,30,60,26,74082.233333
prio_static,30,60,27,42896.683333
prio_static,30,60,28,44457.200000
prio_static,30,60,29,55363.450000
prio_static,30,60,30,51662.833333
prio_static,30,70,1,46153.942857
prio_static,30,70,2,46798.142857
prio_static,30,70,3,64992.085714
prio_static,30,70,4,51521.828571
prio_static,30,70,5,48147.771429
prio_static,30,70,6,55815.128571
prio_static,30,70,7,51506.242857
prio_static,30,70,8,54387.771429
prio_static,30,70,9,61468.771429
prio_static,30,70,10,52621.142857
prio_static,30,70,11,48875.814286
prio_static,30,70,12,51013.100000
prio_static,30,70,13,48797.328571
prio_static,30,70,14,65889.757143
prio_static,30,70,15,59875.942857
prio_static,30,70,16,56054.142857
prio_static,30,70,17,52865.728571
prio_static,30,70,18,51553.700000
prio_static,30,70,19,65696.528571
prio_static,30,70,20,59348.500000
prio_static,30,70,21,46280.185714
prio_static,30,70,22,50433.871429
prio_static,30,70,23,49673.742857
prio_static,30,70,24,54641.042857
prio_static,30,70,25,54771.957143
prio_static,30,70,26,58838.771429
prio_static,30,70,27,44064.728571
prio_static,30,70,28,55509.900000
prio_static,30,70,29,53312.428571
prio_static,30,70,30,52622.971429
prio_static,30,80,1,70026.325000
prio_static,30,80,2,65963.562500
prio_static,30,80,3,58577.112500
prio_static,30,80,4,54876.025000
prio_static,30,80,5,66031.100000
prio_static,30,80,6,58679.875000
prio_static,30,80,7,57178.225000
prio_static,30,80,8,69037.425000
prio_static,30,80,9,73875.737500
prio_static,30,80,10,70606.287500
prio_static,30,80,11,60924.687500
prio_static,30,80,12,73031.187500
prio_static,30,80,13,58303.162500
prio_static,30,80,14,52142.412500
prio_static,30,80,15,50322.975000
prio_static,30,80,16,57887.712500
prio_static,30,80,17,69339.650000
prio_static,30,80,18,70341.975000
prio_static,30,80,19,56991.500000
prio_static,30,80,20,54237.537500
prio_static,30,80,21,62133.762500
prio_static,30,80,22,64973.237500
prio_static,30,80,23,68493.387500
prio_static,30,80,24,65374.787500
prio_static,30,80,25,54952.125000
prio_static,30,80,26,68490.662500
prio_static,30,80,27,66016.300000
prio_static,30,80,28,56450.400000
prio_static,30,80,29,66955.750000
prio_static,30,80,30,64816.087500
prio_static,30,90,1,62800.822222
prio_static,30,90,2,86983.688889
prio_static,30,90,3,77376.088889
prio_static,30,90,4,64091.611111
prio_static,30,90,5,64035.088889
prio_static,30,90,6,81624.844444
prio_static,30,90,7,64351.888889
prio_static,30,90,8,54605.277778
prio_static,30,90,9,78426.933333
prio_static,30,90,10,62757.577778
prio_static,30,90,11,61220.877778
prio_static,30,90,12,81925.722222
prio_static,30,90,13,74836.911111
prio_static,30,90,14,73625.344444
prio_static,30,90,15,71331.000000
prio_static,30,90,16,55899.855556
prio_static,30,90,17,83757.177778
prio_static,30,90,18,79170.911111
prio_static,30,90,19,65631.322222
prio_static,30,90,20,81994.522222
prio_static,30,90,21,58932.766667
prio_static,30,90,22,93329.800000
prio_static,30,90,23,83366.022222
prio_static,30,90,24,64481.766667
prio_static,30,90,25,61746.966667
prio_static,30,90,26,63997.488889
prio_static,30,90,27,83342.488889
prio_static,30,90,28,76677.466667
prio_static,30,90,29,69507.700000
prio_static,30,90,30,85589.544444
prio_static,30,100,1,95472.400000
prio_static,30,100,2,83907.470000
prio_static,30,100,3,82516.700000
prio_static,30,100,4,79088.010000
prio_static,30,100,5,98337.170000
prio_static,30,100,6,82127.060000
prio_static,30,100,7,59018.620000
prio_static,30,100,8,78170.770000
prio_static,30,100,9,80915.930000
prio_static,30,100,10,87231.450000
prio_static,30,100,11,69681.800000
prio_static,30,100,12,90471.700000
prio_static,30,100,13,63696.290000
prio_static,30,100,14,89747.380000
prio_static,30,100,15,107425.250000
prio_static,30,100,16,58185.600000
prio_static,30,100,17,80259.720000
prio_static,30,100,18,80431.440000
prio_static,30,100,19,85613.630000
prio_static,30,100,20,87128.260000
prio_static,30,100,21,79186.830000
prio_static,30,100,22,91465.310000
prio_static,30,100,23,98366.350000
prio_static,30,100,24,68311.500000
prio_static,30,100,25,96367.580000
prio_static,30,100,26,69634.090000
prio_static,30,100,27,81587.730000
prio_static,30,100,28,83492.230000
prio_static,30,100,29,96869.260000
prio_static,30,100,30,81871.680000
prio_dynamic,10,10,1,24369.100000
prio_dynamic,10,10,2,30091.100000
prio_dynamic,10,10,3,29359.100000
prio_dynamic,10,10,4,16391.800000
prio_dynamic,10,10,5,22106.100000
prio_dynamic,10,10,6,18588.900000
prio_dynamic,10,10,7,23210.800000
prio_dynamic,10,10,8,22645.100000
prio_dynamic,10,10,9,29854.900000
prio_dynamic,10,10,10,24463.000000
prio_dynamic,10,10,11,22002.400000
prio_dynamic,10,10,12,19110.400000
prio_dynamic,10,10,13,18313.500000
prio_dynamic,10,10,14,14460.200000
prio_dynamic,10,10,15,21157.700000
prio_dynamic,10,10,16,14207.300000
prio_dynamic,10,10,17,25941.300000
prio_dynamic,10,10,18,23952.400000
prio_dynamic,10,10,19,23440.100000
prio_dynamic,10,10,20,39443.800000
prio_dynamic,10,10,21,22024.700000
prio_dynamic,10,10,22,39017.300000
prio_dynamic,10,10,23,22328.600000
prio_dynamic,10,10,24,17684.100000
prio_dynamic,10,10,25,10843.700000
prio_dynamic,10,10,26,20566.800000
prio_dynamic,10,10,27,19852.600000
prio_dynamic,10,10,28,13389.400000
prio_dynamic,10,10,29,22391.900000
prio_dynamic,10,10,30,25191.000000
prio_dynamic,10,20,1,32013.350000
prio_dynamic,10,20,2,47135.800000
prio_dynamic,10,20,3,33869.800000
prio_dynamic,10,20,4,37615.250000
prio_dynamic,10,20,5,37889.900000
prio_dynamic,10,20,6,41437.850000
prio_dynamic,10,20,7,45601.350000
prio_dynamic,10,20,8,36640.750000
prio_dynamic,10,20,9,45206.300000
prio_dynamic,10,20,10,30833.950000
prio_dynamic,10,20,11,37641.800000
prio_dynamic,10,20,12,45571.200000
prio_dynamic,10,20,13,48077.000000
prio_dynamic,10,20,14,52804.450000
prio_dynamic,10,20,15,51537.950000
prio_dynamic,10,20,16,54291.800000
prio_dynamic,10,20,17,50966.250000
prio_dynamic,10,20,18,38931.350000
prio_dynamic,10,20,19,42281.500000
prio_dynamic,10,20,20,50917.550000
prio_dynamic,10,20,21,62878.550000
prio_dynamic,10,20,22,39335.300000
prio_dynamic,10,20,23,26156.600000
prio_dynamic,10,20,24,42644.700000
prio_dynamic,10,20,25,35716.050000
prio_dynamic,10,20,26,45955.150000
prio_dynamic,10,20,27,38053.400000
prio_dynamic,10,20,28,40980.200000
prio_dynamic,10,20,29,49094.250000
prio_dynamic,10,20,30,29993.650000
prio_dynamic,10,30,1,67409.166667
prio_dynamic,10,30,2,84304.666667
prio_dynamic,10,30,3,75477.233333
prio_dynamic,10,30,4,60253.133333
prio_dynamic,10,30,5,72634.533333
prio_dynamic,10,30,6,84937.166667
prio_dynamic,10,30,7,65405.600000
prio_dynamic,10,30,8,53846.633333
prio_dynamic,10,30,9,81268.233333
prio_dynamic,10,30,10,84328.533333
prio_dynamic,10,30,11,77619.633333
prio_dynamic,10,30,12,63830.466667
prio_dynamic,10,30,13,59959.500000
prio_dynamic,10,30,14,67029.766667
prio_dynamic,10,30,15,90243.133333
prio_dynamic,10,30,16,68090.533333
prio_dynamic,10,30,17,65762.000000
prio_dynamic,10,30,18,68659.733333
prio_dynamic,10,30,19,56272.466667
prio_dynamic,10,30,20,64414.700000
prio_dynamic,10,30,21,58380.666667
prio_dynamic,10,30,22,77454.100000
prio_dynamic,10,30,23,80081.133333
prio_dynamic,10,30,24,76345.166667
prio_dynamic,10,30,25,83645.833333
prio_dynamic,10,30,26,59699.666667
prio_dynamic,10,30,27,70561.633333
prio_dynamic,10,30,28,76945.533333
prio_dynamic,10,30,29,72720.933333
prio_dynamic,10,30,30,63331.333333
prio_dynamic,10,40,1,89118.575000
prio_dynamic,10,40,2,97593.225000
prio_dynamic,10,40,3,86466.300000
prio_dynamic,10,40,4,91765.350000
prio_dynamic,10,40,5,84698.850000
prio_dynamic,10,40,6,96053.750000
prio_dynamic,10,40,7,105652.925000
prio_dynamic,10,40,8,71115.075000
prio_dynamic,10,40,9,88826.175000
prio_dynamic,10,40,10,112835.350000
prio_dynamic,10,40,11,62266.925000
prio_dynamic,10,40,12,96187.450000
prio_dynamic,10,40,13,97914.250000
prio_dynamic,10,40,14,114207.200000
prio_dynamic,10,40,15,89761.125000
prio_dynamic,10,40,16,78677.050000
prio_dynamic,10,40,17,83136.800000
prio_dynamic,10,40,18,84830.650000
prio_dynamic,10,40,19,93909.225000
prio_dynamic,10,40,20,107729.800000
prio_dynamic,10,40,21,103990.600000
prio_dynamic,10,40,22,95923.925000
prio_dynamic,10,40,23,89256.550000
prio_dynamic,10,40,24,97167.075000
prio_dynamic,10,40,25,73871.250000
prio_dynamic,10,40,26,77830.600000
prio_dynamic,10,40,27,85722.025000
prio_dynamic,10,40,28,85970.525000
prio_dynamic,10,40,29,81532.000000
prio_dynamic,10,40,30,93036.550000
prio_dynamic,10,50,1,110927.600000
prio_dynamic,10,50,2,108343.200000
prio_dynamic,10,50,3,98861.620000
prio_dynamic,10,50,4,100964.040000
prio_dynamic,10,50,5,101025.360000
prio_dynamic,10,50,6,111603.360000
prio_dynamic,10,50,7,111683.420000
prio_dynamic,10,50,8,96178.420000
prio_dynamic,10,50,9,121382.760000
prio_dynamic,10,50,10,78690.780000
prio_dynamic,10,50,11,124610.040000
prio_dynamic,10,50,12,115477.960000
prio_dynamic,10,50,13,117196.560000
prio_dynamic,10,50,14,126014.540000
prio_dynamic,10,50,15,115041.560000
prio_dynamic,10,50,16,120598.600000
prio_dynamic,10,50,17,114578.980000
prio_dynamic,10,50,18,121709.980000
prio_dynamic,10,50,19,126636.240000
prio_dynamic,10,50,20,115938.780000
prio_dynamic,10,50,21,109055.960000
prio_dynamic,10,50,22,111600.440000
prio_dynamic,10,50,23,99286.920000
prio_dynamic,10,50,24,160710.400000
prio_dynamic,10,50,25,121387.520000
prio_dynamic,10,50,26,109735.880000
prio_dynamic,10,50,27,100945.620000
prio_dynamic,10,50,28,98027.140000
prio_dynamic,10,50,29,89233.980000
prio_dynamic,10,50,30,117588.820000
prio_dynamic,10,60,1,131504.183333
prio_dynamic,10,60,2,135092.466667
prio_dynamic,10,60,3,157162.633333
prio_dynamic,10,60,4,128128.500000
prio_dynamic,10,60,5,130731.050000
prio_dynamic,10,60,6,134371.300000
prio_dynamic,10,60,7,132043.650000
prio_dynamic,10,60,8,131794.933333
prio_dynamic,10,60,9,144048.650000
prio_dynamic,10,60,10,134790.300000
prio_dynamic,10,60,11,157587.800000
prio_dynamic,10,60,12,127184.500000
prio_dynamic,10,60,13,142889.316667
prio_dynamic,10,60,14,138264.433333
prio_dynamic,10,60,15,116362.700000
prio_dynamic,10,60,16,145793.266667
prio_dynamic,10,60,17,158321.200000
prio_dynamic,10,60,18,150028.950000
prio_dynamic,10,60,19,149005.516667
prio_dynamic,10,60,20,127095.783333
prio_dynamic,10,60,21,140910.333333
prio_dynamic,10,60,22,144099.066667
prio_dynamic,10,60,23,144366.083333
prio_dynamic,10,60,24,136950.166667
prio_dynamic,10,60,25,127716.050000
prio_dynamic,10,60,26,134992.866667
prio_dynamic,10,60,27,126019.033333
prio_dynamic,10,60,28,126882.133333
prio_dynamic,10,60,29,129450.100000
prio_dynamic,10,60,30,126697.933333
prio_dynamic,10,70,1,169950.857143
prio_dynamic,10,70,2,175628.428571
prio_dynamic,10,70,3,171438.700000
prio_dynamic,10,70,4,171401.857143
prio_dynamic,10,70,5,188983.514286
prio_dynamic,10,70,6,190957.257143
prio_dynamic,10,70,7,174442.542857
prio_dynamic,10,70,8,169410.700000
prio_dynamic,10,70,9,157148.985714
prio_dynamic,10,70,10,154633.542857
prio_dynamic,10,70,11,164531.728571
prio_dynamic,10,70,12,161529.800000
prio_dynamic,10,70,13,198498.042857
prio_dynamic,10,70,14,198511.042857
prio_dynamic,10,70,15,175291.242857
prio_dynamic,10,70,16,168747.342857
prio_dynamic,10,70,17,160406.685714
prio_dynamic,10,70,18,178310.414286
prio_dynamic,10,70,19,155362.700000
prio_dynamic,10,70,20,151301.414286
prio_dynamic,10,70,21,184837.628571
prio_dynamic,10,70,22,154436.328571
prio_dynamic,10,70,23,158542.771429
prio_dynamic,10,70,24,152864.071429
prio_dynamic,10,70,25,155676.228571
prio_dynamic,10,70,26,169897.542857
prio_dynamic,10,70,27,161030.700000
prio_dynamic,10,70,28,147023.328571
prio_dynamic,10,70,29,181293.271429
prio_dynamic,10,70,30,152917.357143
prio_dynamic,10,80,1,203466.175000
prio_dynamic,10,80,2,195219.587500
prio_dynamic,10,80,3,185957.125000
prio_dynamic,10,80,4,227840.687500
prio_dynamic,10,80,5,178051.100000
prio_dynamic,10,80,6,194490.437500
prio_dynamic,10,80,7,213375.587500
prio_dynamic,10,80,8,162504.112500
prio_dynamic,10,80,9,196719.950000
prio_dynamic,10,80,10,189611.187500
prio_dynamic,10,80,11,191378.950000
prio_dynamic,10,80,12,193051.900000
prio_dynamic,10,80,13,182412.837500
prio_dynamic,10,80,14,194047.425000
prio_dynamic,10,80,15,209384.250000
prio_dynamic,10,80,16,203847.112500
prio_dynamic,10,80,17,197945.400000
prio_dynamic,10,80,18,193680.300000
prio_dynamic,10,80,19,172753.325000
prio_dynamic,10,80,20,174155.750000
prio_dynamic,10,80,21,173171.362500
prio_dynamic,10,80,22,211234.087500
prio_dynamic,10,80,23,207934.450000
prio_dynamic,10,80,24,215823.525000
prio_dynamic,10,80,25,180730.725000
prio_dynamic,10,80,26,213032.575000
prio_dynamic,10,80,27,186248.525000
prio_dynamic,10,80,28,196042.675000
prio_dynamic,10,80,29,212353.275000
prio_dynamic,10,80,30,195915.237500
prio_dynamic,10,90,1,222095.466667
prio_dynamic,10,90,2,260171.333333
prio_dynamic,10,90,3,200493.500000
prio_dynamic,10,90,4,180824.922222
prio_dynamic,10,90,5,231182.144444
prio_dynamic,10,90,6,192093.688889
prio_dynamic,10,90,7,202902.544444
prio_dynamic,10,90,8,209502.922222
prio_dynamic,10,90,9,182017.077778
prio_dynamic,10,90,10,246204.200000
prio_dynamic,10,90,11,207021.911111
prio_dynamic,10,90,12,223206.722222
prio_dynamic,10,90,13,222459.566667
prio_dynamic,10,90,14,231232.133333
prio_dynamic,10,90,15,196000.688889
prio_dynamic,10,90,16,231665.844444
prio_dynamic,10,90,17,208843.400000
prio_dynamic,10,90,18,221096.533333
prio_dynamic,10,90,19,239802.333333
prio_dynamic,10,90,20,188565.000000
prio_dynamic,10,90,21,234605.244444
prio_dynamic,10,90,22,218312.677778
prio_dynamic,10,90,23,208375.833333
prio_dynamic,10,90,24,216426.777778
prio_dynamic,10,90,25,229148.900000
prio_dynamic,10,90,26,211055.377778
prio_dynamic,10,90,27,229476.044444
prio_dynamic,10,90,28,191974.555556
prio_dynamic,10,90,29,208666.977778
prio_dynamic,10,90,30,189106.266667
prio_dynamic,10,100,1,262931.080000
prio_dynamic,10,100,2,250241.550000
prio_dynamic,10,100,3,248277.070000
prio_dynamic,10,100,4,320086.140000
prio_dynamic,10,100,5,220833.410000
prio_dynamic,10,100,6,234732.350000
prio_dynamic,10,100,7,230916.370000
prio_dynamic,10,100,8,273574.620000
prio_dynamic,10,100,9,296300.730000
prio_dynamic,10,100,10,253659.060000
prio_dynamic,10,100,11,217052.460000
prio_dynamic,10,100,12,262942.130000
prio_dynamic,10,100,13,215223.690000
prio_dynamic,10,100,14,233350.330000
prio_dynamic,10,100,15,245482.610000
prio_dynamic,10,100,16,224842.130000
prio_dynamic,10,100,17,238942.000000
prio_dynamic,10,100,18,233540.450000
prio_dynamic,10,100,19,240261.140000
prio_dynamic,10,100,20,222908.160000
prio_dynamic,10,100,21,221099.520000
prio_dynamic,10,100,22,188374.930000
prio_dynamic,10,100,23,243337.880000
prio_dynamic,10,100,24,244830.430000
prio_dynamic,10,100,25,218950.870000
prio_dynamic,10,100,26,220777.300000
prio_dynamic,10,100,27,235019.160000
prio_dynamic,10,100,28,227862.370000
prio_dynamic,10,100,29,248920.650000
prio_dynamic,10,100,30,247559.800000
prio_dynamic,20,10,1,10380.700000
prio_dynamic,20,10,2,5826.100000
prio_dynamic,20,10,3,8735.000000
prio_dynamic,20,10,4,9313.600000
prio_dynamic,20,10,5,13210.900000
prio_dynamic,20,10,6,10024.300000
prio_dynamic,20,10,7,10344.800000
prio_dynamic,20,10,8,7980.400000
prio_dynamic,20,10,9,10520.300000
prio_dynamic,20,10,10,10863.300000
prio_dynamic,20,10,11,5534.100000
prio_dynamic,20,10,12,7581.100000
prio_dynamic,20,10,13,12358.300000
prio_dynamic,20,10,14,11352.000000
prio_dynamic,20,10,15,20018.800000
prio_dynamic,20,10,16,7233.600000
prio_dynamic,20,10,17,13778.800000
prio_dynamic,20,10,18,12513.100000
prio_dynamic,20,10,19,16186.400000
prio_dynamic,20,10,20,8061.100000
prio_dynamic,20,10,21,16039.700000
prio_dynamic,20,10,22,9050.300000
prio_dynamic,20,10,23,8519.500000
prio_dynamic,20,10,24,12033.800000
prio_dynamic,20,10,25,9883.200000
prio_dynamic,20,10,26,6174.900000
prio_dynamic,20,10,27,13703.900000
prio_dynamic,20,10,28,6187.400000
prio_dynamic,20,10,29,9830.000000
prio_dynamic,20,10,30,9825.600000
prio_dynamic,20,20,1,18665.150000
prio_dynamic,20,20,2,23673.150000
prio_dynamic,20,20,3,29910.100000
prio_dynamic,20,20,4,29649.800000
prio_dynamic,20,20,5,17786.400000
prio_dynamic,20,20,6,24024.000000
prio_dynamic,20,20,7,23590.750000
prio_dynamic,20,20,8,18725.450000
prio_dynamic,20,20,9,22511.500000
prio_dynamic,20,20,10,29336.500000
prio_dynamic,20,20,11,29245.300000
prio_dynamic,20,20,12,19780.200000
prio_dynamic,20,20,13,21465.100000
prio_dynamic,20,20,14,14830.350000
prio_dynamic,20,20,15,21456.100000
prio_dynamic,20,20,16,29797.200000
prio_dynamic,20,20,17,17419.900000
prio_dynamic,20,20,18,20229.800000
prio_dynamic,20,20,19,22554.450000
prio_dynamic,20,20,20,24875.400000
prio_dynamic,20,20,21,21418.050000
prio_dynamic,20,20,22,15111.750000
prio_dynamic,20,20,23,27897.950000
prio_dynamic,20,20,24,14040.650000
prio_dynamic,20,20,25,24142.900000
prio_dynamic,20,20,26,27199.850000
prio_dynamic,20,20,27,22233.050000
prio_dynamic,20,20,28,24042.850000
prio_dynamic,20,20,29,11043.300000
prio_dynamic,20,20,30,20757.650000
prio_dynamic,20,30,1,37246.766667
prio_dynamic,20,30,2,38992.466667
prio_dynamic,20,30,3,41985.833333
prio_dynamic,20,30,4,25291.533333
prio_dynamic,20,30,5,41336.866667
prio_dynamic,20,30,6,33860.866667
prio_dynamic,20,30,7,41218.566667
prio_dynamic,20,30,8,29790.566667
prio_dynamic,20,30,9,36844.133333
prio_dynamic,20,30,10,33631.400000
prio_dynamic,20,30,11,30944.933333
prio_dynamic,20,30,12,37033.333333
prio_dynamic,20,30,13,34362.033333
prio_dynamic,20,30,14,34998.333333
prio_dynamic,20,30,15,44134.766667
prio_dynamic,20,30,16,33587.966667
prio_dynamic,20,30,17,66261.333333
prio_dynamic,20,30,18,34648.966667
prio_dynamic,20,30,19,40474.133333
prio_dynamic,20,30,20,34002.800000
prio_dynamic,20,30,21,28437.200000
prio_dynamic,20,30,22,28019.966667
prio_dynamic,20,30,23,38184.033333
prio_dynamic,20,30,24,32707.166667
prio_dynamic,20,30,25,41496.766667
prio_dynamic,20,30,26,33202.600000
prio_dynamic,20,30,27,27553.066667
prio_dynamic,20,30,28,40214.800000
prio_dynamic,20,30,29,36055.766667
prio_dynamic,20,30,30,37999.966667
prio_dynamic,20,40,1,42003.675000
prio_dynamic,20,40,2,57010.450000
prio_dynamic,20,40,3,42942.700000
prio_dynamic,20,40,4,52179.700000
prio_dynamic,20,40,5,47504.800000
prio_dynamic,20,40,6,61394.125000
prio_dynamic,20,40,7,30438.225000
prio_dynamic,20,40,8,39039.775000
prio_dynamic,20,40,9,37181.950000
prio_dynamic,20,40,10,31896.675000
prio_dynamic,20,40,11,44242.375000
prio_dynamic,20,40,12,41132.575000
prio_dynamic,20,40,13,46881.650000
prio_dynamic,20,40,14,50408.600000
prio_dynamic,20,40,15,33736.275000
prio_dynamic,20,40,16,50736.400000
prio_dynamic,20,40,17,49312.675000
prio_dynamic,20,40,18,43955.975000
prio_dynamic,20,40,19,29686.500000
prio_dynamic,20,40,20,57434.800000
prio_dynamic,20,40,21,44027.825000
prio_dynamic,20,40,22,51661.275000
prio_dynamic,20,40,23,39219.525000
prio_dynamic,20,40,24,54653.075000
prio_dynamic,20,40,25,43413.900000
prio_dynamic,20,40,26,52273.750000
prio_dynamic,20,40,27,54694.025000
prio_dynamic,20,40,28,40141.400000
prio_dynamic,20,40,29,46748.700000
prio_dynamic,20,40,30,65535.350000
prio_dynamic,20,50,1,54279.360000
prio_dynamic,20,50,2,53197.320000
prio_dynamic,20,50,3,58030.880000
prio_dynamic,20,50,4,79203.100000
prio_dynamic,20,50,5,51998.380000
prio_dynamic,20,50,6,54970.720000
prio_dynamic,20,50,7,74700.080000
prio_dynamic,20,50,8,60286.260000
prio_dynamic,20,50,9,50815.980000
prio_dynamic,20,50,10,60086.400000
prio_dynamic,20,50,11,52835.260000
prio_dynamic,20,50,12,57218.020000
prio_dynamic,20,50,13,50107.380000
prio_dynamic,20,50,14,51263.920000
prio_dynamic,20,50,15,56891.200000
prio_dynamic,20,50,16,69807.120000
prio_dynamic,20,50,17,50657.120000
prio_dynamic,20,50,18,59525.300000
prio_dynamic,20,50,19,52821.280000
prio_dynamic,20,50,20,60902.640000
prio_dynamic,20,50,21,45430.480000
prio_dynamic,20,50,22,54202.720000
prio_dynamic,20,50,23,49711.920000
prio_dynamic,20,50,24,60630.660000
prio_dynamic,20,50,25,68227.260000
prio_dynamic,20,50,26,80206.720000
prio_dynamic,20,50,27,57542.540000
prio_dynamic,20,50,28,70709.800000
prio_dynamic,20,50,29,67591.860000
prio_dynamic,20,50,30,62012.960000
prio_dynamic,20,60,1,60555.283333
prio_dynamic,20,60,2,83450.183333
prio_dynamic,20,60,3,64941.233333
prio_dynamic,20,60,4,87803.133333
prio_dynamic,20,60,5,73695.800000
prio_dynamic,20,60,6,69768.483333
prio_dynamic,20,60,7,53703.083333
prio_dynamic,20,60,8,71913.200000
prio_dynamic,20,60,9,76529.100000
prio_dynamic,20,60,10,49190.016667
prio_dynamic,20,60,11,63085.783333
prio_dynamic,20,60,12,91285.266667
prio_dynamic,20,60,13,72605.200000
prio_dynamic,20,60,14,64255.950000
prio_dynamic,20,60,15,86209.933333
prio_dynamic,20,60,16,76193.483333
prio_dynamic,20,60,17,66130.433333
prio_dynamic,20,60,18,55012.816667
prio_dynamic,20,60,19,76549.033333
prio_dynamic,20,60,20,57007.916667
prio_dynamic,20,60,21,74621.166667
prio_dynamic,20,60,22,60635.266667
prio_dynamic,20,60,23,70535.533333
prio_dynamic,20,60,24,78708.100000
prio_dynamic,20,60,25,65734.316667
prio_dynamic,20,60,26,64851.933333
prio_dynamic,20,60,27,68322.716667
prio_dynamic,20,60,28,86200.816667
prio_dynamic,20,60,29,81750.483333
prio_dynamic,20,60,30,68794.700000
prio_dynamic,20,70,1,98189.414286
prio_dynamic,20,70,2,71607.828571
prio_dynamic,20,70,3,85115.542857
prio_dynamic,20,70,4,86293.800000
prio_dynamic,20,70,5,91661.600000
prio_dynamic,20,70,6,88253.442857
prio_dynamic,20,70,7,84375.428571
prio_dynamic,20,70,8,86987.314286
prio_dynamic,20,70,9,69452.271429
prio_dynamic,20,70,10,77362.757143
prio_dynamic,20,70,11,72441.142857
prio_dynamic,20,70,12,89133.757143
prio_dynamic,20,70,13,93968.385714
prio_dynamic,20,70,14,87760.442857
prio_dynamic,20,70,15,83745.642857
prio_dynamic,20,70,16,71846.571429
prio_dynamic,20,70,17,81260.057143
prio_dynamic,20,70,18,80885.742857
prio_dynamic,20,70,19,83145.814286
prio_dynamic,20,70,20,79773.785714
prio_dynamic,20,70,21,84775.828571
prio_dynamic,20,70,22,58459.657143
prio_dynamic,20,70,23,76224.185714
prio_dynamic,20,70,24,86395.214286
prio_dynamic,20,70,25,74467.514286
prio_dynamic,20,70,26,87665.185714
prio_dynamic,20,70,27,89612.600000
prio_dynamic,20,70,28,93668.657143
prio_dynamic,20,70,29,81709.700000
prio_dynamic,20,70,30,85406.157143
prio_dynamic,20,80,1,107907.262500
prio_dynamic,20,80,2,118397.012500
prio_dynamic,20,80,3,95403.662500
prio_dynamic,20,80,4,76105.062500
prio_dynamic,20,80,5,63700.062500
prio_dynamic,20,80,6,87582.512500
prio_dynamic,20,80,7,99235.562500
prio_dynamic,20,80,8,96380.275000
prio_dynamic,20,80,9,96677.900000
prio_dynamic,20,80,10,100803.200000
prio_dynamic,20,80,11,108997.225000
prio_dynamic,20,80,12,111797.025000
prio_dynamic,20,80,13,128454.387500
prio_dynamic,20,80,14,114213.075000
prio_dynamic,20,80,15,81194.987500
prio_dynamic,20,80,16,91826.912500
prio_dynamic,20,80,17,105307.850000
prio_dynamic,20,80,18,121900.450000
prio_dynamic,20,80,19,112459.987500
prio_dynamic,20,80,20,97031.987500
prio_dynamic,20,80,21,89333.350000
prio_dynamic,20,80,22,99728.650000
prio_dynamic,20,80,23,94941.962500
prio_dynamic,20,80,24,86998.937500
prio_dynamic,20,80,25,94208.012500
prio_dynamic,20,80,26,85273.012500
prio_dynamic,20,80,27,90235.812500
prio_dynamic,20,80,28,109340.187500
prio_dynamic,20,80,29,79210.487500
prio_dynamic,20,80,30,93156.650000
prio_dynamic,20,90,1,105876.788889
prio_dynamic,20,90,2,111828.766667
prio_dynamic,20,90,3,113266.911111
prio_dynamic,20,90,4,98290.766667
prio_dynamic,20,90,5,102108.411111
prio_dynamic,20,90,6,105083.488889
prio_dynamic,20,90,7,116617.300000
prio_dynamic,20,90,8,91245.688889
prio_dynamic,20,90,9,113351.588889
prio_dynamic,20,90,10,78397.900000
prio_dynamic,20,90,11,112604.711111
prio_dynamic,20,90,12,80982.922222
prio_dynamic,20,90,13,108075.055556
prio_dynamic,20,90,14,92277.011111
prio_dynamic,20,90,15,115290.000000
prio_dynamic,20,90,16,98625.166667
prio_dynamic,20,90,17,117890.822222
prio_dynamic,20,90,18,93447.622222
prio_dynamic,20,90,19,99849.500000
prio_dynamic,20,90,20,122533.511111
prio_dynamic,20,90,21,107671.300000
